product_id,product_name,competitor_name,competitor_url,competitor_sku,competitor_price
"838","Brooklyn Jean Jacket","Flipkart","","",""
"863","Studio Dress Shoe","Flipkart","","",""
"864","Mercer Loafer","Flipkart","","",""
"865","Broad St Saddle Shoes","Flipkart","","",""
"866","Empire Oxford","Flipkart","","",""
"867","Lenox Boot","Flipkart","","",""
"868","Studio Dress Shoe","Flipkart","","",""
"869","Yuca Sneaker","Flipkart","","",""
"870","Hudson Snakeskin Pump","Flipkart","","",""
"871","Prima Pump","Flipkart","","",""
"872","Plaza Platform","Flipkart","","",""
"873","Annie Pump","Flipkart","","",""
"874","Broadway Pump","Flipkart","","",""
"875","Ellis Flat","Flipkart","","",""
"877","Black Nolita Cami","Flipkart","","",""
"878","Black Nolita Cami","Flipkart","","",""
"879","NoLIta Cami-Pink-L","Flipkart","","",""
"880","Black Nolita Cami-Black-XS","Flipkart","","",""
"881","Black Nolita Cami-Black-S","Flipkart","","",""
"888","Elizabeth Knit Top-Pink-S","Flipkart","","",""
"889","Elizabeth Knit Top-Pink-M","Flipkart","","",""
"890","Elizabeth Knit Top-Pink-L","Flipkart","","",""
"891","Elizabeth Knit Top-Red-S","Flipkart","","",""
"892","Elizabeth Knit Top-Red-M","Flipkart","","",""
"893","Elizabeth Knit Top-Red-L","Flipkart","","",""
"894","Elizabeth Knit Top-Royal Blue-S","Flipkart","","",""
"895","Elizabeth Knit Top-Royal Blue-M","Flipkart","","",""
"896","Elizabeth Knit Top-Royal Blue-L","Flipkart","","",""
"897","Plaid Cotton Shirt-Khaki-S","Flipkart","","",""
"898","Plaid Cotton Shirt-Khaki-M","Flipkart","","",""
"899","Plaid Cotton Shirt-Khaki-L","Flipkart","","",""
"900","Plaid Cotton Shirt-Red-S","Flipkart","","",""
"901","Plaid Cotton Shirt-Red-M","Flipkart","","",""
"902","Plaid Cotton Shirt-Red-L","Flipkart","","",""
"903","Plaid Cotton Shirt-Royal Blue-S","Flipkart","","",""
"904","Plaid Cotton Shirt-Royal Blue-M","Flipkart","","",""
"905","Plaid Cotton Shirt-Royal Blue-L","Flipkart","","",""
