product_id,product_name,competitor_name,competitor_url,competitor_sku,competitor_price
"891","Elizabeth Knit Top-Red-S","Amazon","","",""
"892","Elizabeth Knit Top-Red-M","Amazon","","",""
"893","Elizabeth Knit Top-Red-L","Amazon","","",""
"894","Elizabeth Knit Top-Royal Blue-S","Amazon","","",""
"895","Elizabeth Knit Top-Royal Blue-M","Amazon","","",""
"896","Elizabeth Knit Top-Royal Blue-L","Amazon","","",""
"897","Plaid Cotton Shirt-Khaki-S","Amazon","","",""
"898","Plaid Cotton Shirt-Khaki-M","Amazon","","",""
"899","Plaid Cotton Shirt-Khaki-L","Amazon","","",""
"900","Plaid Cotton Shirt-Red-S","Amazon","","",""
"901","Plaid Cotton Shirt-Red-M","Amazon","","",""
"902","Plaid Cotton Shirt-Red-L","Amazon","","",""
"903","Plaid Cotton Shirt-Royal Blue-S","Amazon","","",""
"904","Plaid Cotton Shirt-Royal Blue-M","Amazon","","",""
"905","Plaid Cotton Shirt-Royal Blue-L","Amazon","","",""
